customer_id,recency,frequency,monetary,RFM_rank,Segment,LTV,name,gender,past_3_years_bike_related_purchases,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,country,property_valuation
1592,101,4,5703.379999999999,113,Hibernating,1437.5642739726027,Thorin Klagges,Male,21,31,Software Test Engineer III,N/A,Mass Customer,Yes,14,0 Michigan Plaza,2077,New South Wales,Australia,10
1593,54,6,7569.45,334,Loyal Customers,4334.287808219178,Tommy Kupisz,Female,69,38,Tax Accountant,IT,Mass Customer,No,17,2272 Buena Vista Center,2065,New South Wales,Australia,12
1594,1,5,6384.16,523,Potential Loyalists,6296.705753424657,Rolando Amyes,Male,62,36,Human Resources Manager,Property,Mass Customer,No,7,0 Thackeray Avenue,2100,New South Wales,Australia,10
1595,78,7,9792.89,245,At Risk,5741.584821917808,Kora Paoli,Female,15,41,Senior Financial Analyst,Financial Services,High Net Worth,Yes,11,8 Warrior Avenue,3197,Victoria,Australia,9
1596,136,5,5697.98,123,Hibernating,3371.955287671233,Vinnie Sails,Male,2,48,Cost Accountant,Financial Services,High Net Worth,Yes,8,5447 Weeping Birch Place,2086,New South Wales,Australia,12
1597,26,12,18052.68,455,Champions,16173.222904109589,Jeffry Slowly,Male,93,40,Nurse Practicioner,Retail,Affluent Customer,No,14,019 Derek Hill,2224,New South Wales,Australia,10
1598,171,5,6297.23,123,Hibernating,3191.746712328767,Guendolen Betterton,Female,87,44,Safety Technician III,N/A,Mass Customer,No,11,4 Florence Street,2032,New South Wales,Australia,11
1599,20,11,8164.88,454,Champions,7337.207232876713,Ozzy Silver,Male,65,18,N/A,N/A,Affluent Customer,No,1,2390 Blackbird Point,2035,New South Wales,Australia,11
1600,14,9,5904.32,553,Champions,5176.390136986301,Priscella Stathers,Female,20,32,Senior Financial Analyst,Financial Services,High Net Worth,No,2,96 Sundown Point,4220,Queensland,Australia,9
1601,20,4,3901.84,412,Promising,2629.7332602739725,Nita McCarthy,Female,45,24,Desktop Support Technician,Manufacturing,Affluent Customer,No,1,5447 Buell Hill,2567,New South Wales,Australia,9
1602,8,4,4971.84,512,Promising,4440.602301369863,Shamus Dennerly,Male,68,39,Professor,Retail,Mass Customer,No,15,978 Valley Edge Park,2777,New South Wales,Australia,9
1603,24,4,5471.889999999999,413,Promising,4977.171178082192,Osgood Emerine,Male,89,29,Quality Engineer,Manufacturing,Affluent Customer,Yes,20,46 Dunning Junction,4220,Queensland,Australia,9
1604,100,3,3311.7200000000003,211,Hibernating,644.197589041096,Natale Duinbleton,Male,51,57,N/A,Financial Services,High Net Worth,No,20,848 Dawn Drive,4818,Queensland,Australia,5
1605,182,3,3871.88,112,Hibernating,1760.909808219178,Latrena Ker,Female,72,29,N/A,N/A,Affluent Customer,No,9,2517 Glacier Hill Point,3219,Victoria,Australia,3
1606,43,5,6270.96,323,New Customers,5308.840109589041,Shayne Ellesworthe,Female,93,37,Environmental Specialist,N/A,Affluent Customer,Yes,9,658 Northfield Junction,3023,Victoria,Australia,7
1607,2,5,4898.71,522,Potential Loyalists,4777.919890410959,Tiffani Van Castele,Female,39,29,Marketing Assistant,Retail,Mass Customer,Yes,15,5 Algoma Point,3809,Victoria,Australia,5
1608,13,3,2811.51,511,Promising,2272.316301369863,Fernande Petzolt,Female,87,59,Software Engineer III,N/A,Mass Customer,Yes,6,1617 Lakewood Gardens Lane,2090,New South Wales,Australia,11
1609,62,5,6259.92,223,Hibernating,3807.4033972602742,Reginald Hanwright,Male,64,21,Professor,Property,Mass Customer,Yes,3,373 Oak Valley Avenue,2048,New South Wales,Australia,11
1610,9,5,6734.610000000001,524,Potential Loyalists,3487.2364109589043,Valaree Chisolm,Female,75,62,Structural Engineer,N/A,High Net Worth,Yes,9,75164 Sherman Crossing,2031,New South Wales,Australia,11
1611,42,12,13692.47,355,Loyal Customers,10391.271753424659,Terencio,Male,93,46,Developer IV,Health,High Net Worth,Yes,13,6491 Gerald Court,2261,New South Wales,Australia,9
1612,68,2,3904.22,212,Hibernating,32.08947945205479,Wendel Headland,Male,70,30,Community Outreach Specialist,Financial Services,High Net Worth,Yes,22,84504 Doe Crossing Road,2441,New South Wales,Australia,4
1613,42,8,6670.94,343,Loyal Customers,3052.183506849315,Ernesta Billany,Female,18,40,N/A,Property,Mass Customer,No,19,55433 Schmedeman Lane,2263,New South Wales,Australia,8
1614,51,7,5571.04,343,Loyal Customers,3739.465205479452,Currie Gimber,Male,2,33,N/A,N/A,High Net Worth,No,8,835 Thackeray Place,2261,New South Wales,Australia,6
1615,56,6,8856.76,335,Loyal Customers,6672.901369863014,Evvie Crack,Female,75,46,N/A,Entertainment,Mass Customer,Yes,7,24 Fuller Lane,3183,Victoria,Australia,6
1616,24,7,10413.51,445,Champions,8673.16997260274,Shamus Attenbrough,Male,75,62,Media Manager II,Retail,High Net Worth,Yes,19,5333 Aberg Lane,4877,Queensland,Australia,4
1617,6,5,5926.27,523,Potential Loyalists,4124.034465753425,Jannelle Ort,Female,97,39,Compensation Analyst,Financial Services,Affluent Customer,No,10,6 Melody Plaza,4215,Queensland,Australia,8
1618,29,2,2033.21,411,Promising,83.55657534246575,Andee Scardifeild,Female,90,51,Senior Developer,N/A,Mass Customer,No,19,50 Dahle Crossing,3199,Victoria,Australia,9
1619,85,10,11466.11,255,At Risk,6251.386,Matteo Hallum,Male,83,46,Staff Accountant III,N/A,Mass Customer,Yes,6,2 Mayfield Alley,2089,New South Wales,Australia,10
1620,217,2,2947.04,111,Hibernating,1073.8529315068492,Jerrold Bernetti,Male,18,25,Structural Analysis Engineer,N/A,High Net Worth,Yes,2,9020 Anhalt Park,2528,New South Wales,Australia,7
1621,83,5,2804.08,221,Hibernating,1951.3323835616438,Sibley Eliyahu,Female,10,43,Social Worker,Health,Mass Customer,No,22,48 Melby Trail,2131,New South Wales,Australia,8
1622,48,3,1952.29,311,New Customers,165.8109315068493,Pietrek Crowe,Male,44,39,Senior Quality Engineer,N/A,High Net Worth,No,16,1 Eliot Road,3910,Victoria,Australia,8
1623,3,6,7686.06,534,Potential Loyalists,6717.405863013698,Katy Taffee,Female,29,20,Software Test Engineer III,Entertainment,High Net Worth,Yes,2,94181 South Park,3264,Victoria,Australia,1
1624,4,6,4424.39,532,Potential Loyalists,2278.863890410959,Hakim Burnhard,Male,18,37,Compensation Analyst,Financial Services,Mass Customer,Yes,6,718 Colorado Court,2220,New South Wales,Australia,8
1625,10,8,12809.369999999999,545,Champions,10914.285123287671,Caryl Clara,Male,20,40,Information Systems Manager,Property,Mass Customer,Yes,10,2 Southridge Crossing,2763,New South Wales,Australia,8
1626,256,2,1789.3799999999999,111,Hibernating,313.754301369863,Fanchon Fist,Female,82,38,VP Accounting,Financial Services,Mass Customer,No,14,0 Westport Terrace,4570,Queensland,Australia,5
1627,25,8,10051.58,445,Champions,6719.412383561644,Vladimir Morphet,Male,44,56,Librarian,Entertainment,Affluent Customer,No,16,0 Namekagon Circle,3150,Victoria,Australia,9
1628,134,2,3869.2699999999995,112,Hibernating,116.60813698630136,Hermione Brereton,Unknown,13,52,Assistant Manager,IT,Mass Customer,No,0,76 Roxbury Pass,2528,New South Wales,Australia,6
1629,2,7,8226.210000000001,544,Champions,6761.268493150686,Edsel Lester,Male,46,43,VP Accounting,Financial Services,Mass Customer,No,14,10 Hazelcrest Street,4413,Queensland,Australia,5
1630,24,3,3699.7799999999997,411,Promising,1115.0021917808217,Sonni Lindstedt,Female,63,33,Professor,Manufacturing,Mass Customer,No,16,5528 North Hill,2681,New South Wales,Australia,1
1631,132,5,5204.3,122,Hibernating,2010.4282191780828,Towny Beebee,Male,11,21,Speech Pathologist,Financial Services,Affluent Customer,No,1,9179 Sunfield Terrace,4510,Queensland,Australia,2
1632,282,2,2114.26,111,Hibernating,434.43698630136987,Orbadiah Kennicott,Male,43,32,Electrical Engineer,Manufacturing,High Net Worth,Yes,3,18708 Darwin Park,3977,Victoria,Australia,7
1633,18,3,4623.68,412,Promising,4192.981041095891,Ashia Muzzi,Female,16,53,Mechanical Systems Engineer,Property,High Net Worth,Yes,14,46310 Raven Trail,4220,Queensland,Australia,4
1634,30,4,3683.93,411,Promising,1725.8959726027397,Jordana Beach,Female,20,47,Director of Sales,Manufacturing,Affluent Customer,No,12,49932 Messerschmidt Point,2138,New South Wales,Australia,11
1635,140,4,6745.71,114,Hibernating,3456.021287671233,Indira Robotham,Female,36,46,Safety Technician IV,Financial Services,Mass Customer,No,7,6 Monument Circle,3186,Victoria,Australia,11
1636,41,5,6065.61,323,New Customers,5035.287205479452,Karly Ackenhead,Female,65,37,Chemical Engineer,Manufacturing,High Net Worth,Yes,5,2 Green Ridge Park,2478,New South Wales,Australia,8
1637,144,8,7801.63,144,At Risk,4403.111726027398,Timothee Mervyn,Male,78,48,Statistician II,Manufacturing,High Net Worth,No,6,60 Briar Crest Circle,2170,New South Wales,Australia,9
1638,12,4,5237.9,512,Promising,4448.627397260273,Zachery Monkhouse,Male,55,25,Speech Pathologist,Financial Services,Mass Customer,Yes,10,313 Schiller Trail,3018,Victoria,Australia,4
1639,31,6,7481.219999999999,434,Loyal Customers,4755.186410958904,Marna Showers,Female,9,55,N/A,Manufacturing,Mass Customer,Yes,12,89 Bartillon Plaza,2753,New South Wales,Australia,10
1640,63,7,5455.04,243,At Risk,4109.961643835616,Erie Worswick,Male,37,22,Accountant I,N/A,High Net Worth,Yes,3,5 Moland Court,4551,Queensland,Australia,6
1641,64,9,9474.24,255,At Risk,7319.823780821918,Vasily Sturgeon,Male,29,45,Community Outreach Specialist,Financial Services,Mass Customer,No,14,20 Mcguire Hill,3198,Victoria,Australia,4
1642,85,5,4353.22,222,Hibernating,2623.8586301369864,Nollie Matteoli,Male,97,35,Systems Administrator II,Manufacturing,Affluent Customer,Yes,3,2 Ridgeway Circle,2090,New South Wales,Australia,10
1643,39,8,9571.34,345,Loyal Customers,8312.643232876711,Manda Forsey,Female,13,57,N/A,Retail,Mass Customer,No,19,78 Bultman Junction,2047,New South Wales,Australia,10
1644,23,7,8493.64,444,Champions,7399.938410958904,Gaby Harriot,Male,57,48,Speech Pathologist,Health,Mass Customer,No,10,4 Mariners Cove Street,2043,New South Wales,Australia,9
1645,91,7,4521.049999999999,242,At Risk,2947.9723287671227,Dal Colquhoun,Male,34,22,Research Associate,N/A,Affluent Customer,Yes,5,38330 Badeau Place,2154,New South Wales,Australia,11
1646,27,7,7426.27,444,Champions,5656.1727671232875,Emmye Flacke,Female,39,23,Senior Financial Analyst,Financial Services,Mass Customer,Yes,1,515 Monterey Terrace,2107,New South Wales,Australia,12
1647,179,7,7932.610000000001,144,At Risk,3781.57298630137,Ivory Roscam,Female,21,40,N/A,Financial Services,High Net Worth,Yes,17,73363 Butterfield Crossing,4567,Queensland,Australia,9
1648,14,4,4946.86,512,Promising,2954.5629589041096,Prissie Dyde,Female,22,36,VP Accounting,Financial Services,Mass Customer,No,8,65387 Thackeray Parkway,3197,Victoria,Australia,10
1649,72,2,3582.3900000000003,211,Hibernating,441.66452054794524,Brenden Dinley,Male,6,55,Chief Design Engineer,Property,Mass Customer,No,7,06 Hudson Parkway,2250,New South Wales,Australia,8
1650,11,5,4358.9,522,Potential Loyalists,3558.773150684931,Raphaela Looby,Female,44,37,Tax Accountant,N/A,High Net Worth,No,16,5274 Lindbergh Alley,4217,Queensland,Australia,1
1651,98,5,2070.12,221,Hibernating,1395.2041643835616,Idalina,Female,9,21,Web Designer I,Telecommunications,Mass Customer,Yes,4,81942 Scott Street,2066,New South Wales,Australia,10
1652,97,6,7230.45,234,At Risk,3387.4163013698635,Ulrikaumeko Heffernon,Female,53,36,Operator,Manufacturing,High Net Worth,Yes,7,3 Fordem Park,4011,Queensland,Australia,10
1653,34,5,5084.3,322,New Customers,3969.932876712329,Florry Folbige,Female,80,30,N/A,Argiculture,Mass Customer,Yes,12,8012 American Parkway,2138,New South Wales,Australia,11
1654,85,4,4021.4700000000003,212,Hibernating,2523.0592602739725,Melli Sperwell,Female,67,28,Professor,IT,High Net Worth,Yes,9,461 Esker Court,3630,Victoria,Australia,1
1655,17,3,3331.17,411,Promising,2144.725890410959,Prinz Codman,Male,38,34,Electrical Engineer,Manufacturing,Affluent Customer,Yes,13,22 Badeau Avenue,3161,Victoria,Australia,11
1656,85,7,8201.54,244,At Risk,5752.31298630137,Constantin Rodrigues,Male,59,40,Chief Design Engineer,Financial Services,Mass Customer,Yes,7,58 Kipling Avenue,4560,Queensland,Australia,8
1657,62,6,5897.3099999999995,233,At Risk,4006.9393972602734,Stanwood Troillet,Male,11,40,Computer Systems Analyst III,Financial Services,Mass Customer,No,5,4 Jay Court,2763,New South Wales,Australia,9
1658,281,4,3729.5499999999997,111,Hibernating,848.0894520547945,Selina Clow,Female,17,24,Sales Representative,Retail,Mass Customer,Yes,5,17974 Kedzie Circle,2795,New South Wales,Australia,7
1659,81,7,8004.33,244,At Risk,3728.044109589041,Olva Sheehy,Female,75,28,Software Consultant,Property,High Net Worth,Yes,13,82598 Arkansas Hill,2088,New South Wales,Australia,12
1660,77,6,4480.62,232,At Risk,1448.529205479452,Justinian Jekyll,Male,85,37,Internal Auditor,Retail,Affluent Customer,No,15,208 Golden Leaf Pass,3195,Victoria,Australia,10
1661,219,6,8438.94,134,At Risk,2196.436438356164,Meggy Delgadillo,Female,21,38,Administrative Assistant IV,Health,Affluent Customer,No,10,4 Pankratz Street,2101,New South Wales,Australia,11
1662,63,5,3125.38,221,Hibernating,1832.414575342466,Xenia Willmett,Female,40,61,Electrical Engineer,Manufacturing,High Net Worth,No,11,83 Graceland Avenue,3977,Victoria,Australia,3
1663,14,6,8093.37,534,Potential Loyalists,6918.168328767124,Analiese Grimsditch,Female,68,39,VP Quality Control,Property,High Net Worth,Yes,9,1041 Center Road,2155,New South Wales,Australia,10
1664,43,7,8460.32,344,Loyal Customers,7069.582465753425,Karlis Alner,Male,11,42,Chemical Engineer,Manufacturing,Affluent Customer,Yes,9,9161 Macpherson Terrace,4680,Queensland,Australia,2
1665,69,8,8205.05,244,At Risk,6586.519589041096,Witty Lauthian,Male,48,40,Quality Engineer,Telecommunications,Mass Customer,No,11,816 Gale Pass,2261,New South Wales,Australia,7
1666,79,4,5256.49,213,Hibernating,2390.6228493150684,Launce Lording,Male,73,40,Recruiting Manager,N/A,Mass Customer,No,14,17485 Tennyson Pass,2221,New South Wales,Australia,10
1667,77,7,9549.75,245,At Risk,7168.853424657535,Jaime Simonnin,Male,67,62,Geological Engineer,Manufacturing,High Net Worth,No,18,9168 Thackeray Place,2026,New South Wales,Australia,12
1668,5,6,6878.43,534,Potential Loyalists,6501.529726027397,Aurlie Bolter,Female,75,52,Financial Advisor,Financial Services,Mass Customer,No,8,4889 Tomscot Park,2093,New South Wales,Australia,11
1669,60,6,6940.13,234,At Risk,5628.160219178081,Jabez Glasspoole,Male,74,39,VP Accounting,Financial Services,High Net Worth,Yes,21,709 Schmedeman Street,2155,New South Wales,Australia,11
1670,61,9,8855.96,255,At Risk,5895.885698630137,Gisella Ravens,Female,30,39,Web Designer II,Retail,Mass Customer,No,19,59 Steensland Alley,2018,New South Wales,Australia,11
1671,44,4,3197.84,311,New Customers,1357.9868493150684,Nerty Renak,Female,69,60,Account Executive,Property,Mass Customer,Yes,14,59643 Reindahl Plaza,3127,Victoria,Australia,11
1672,43,13,14908.46,355,Loyal Customers,11885.922904109588,Sharla Creebo,Female,21,54,Design Engineer,IT,Affluent Customer,Yes,9,29438 Swallow Crossing,2217,New South Wales,Australia,11
1673,134,3,1318.28,111,Hibernating,505.6416438356164,Suzie Dahle,Female,45,39,Professor,Financial Services,Affluent Customer,Yes,21,1 Fallview Street,2155,New South Wales,Australia,10
1674,49,5,1043.7,321,New Customers,866.4139726027398,Rahal Woodman,Female,97,40,Civil Engineer,Manufacturing,High Net Worth,No,20,54 Bowman Park,2031,New South Wales,Australia,10
1675,102,4,4572.34,112,Hibernating,3081.631890410959,Luke Wombwell,Male,76,62,Engineer I,Manufacturing,Affluent Customer,Yes,14,7 Monterey Street,3068,Victoria,Australia,12
1676,88,5,6881.58,224,Hibernating,4279.777150684931,Ozzy Olerenshaw,Male,63,42,Information Systems Manager,Health,Mass Customer,No,13,1 Morning Circle,2250,New South Wales,Australia,8
1677,99,8,8188.179999999999,244,At Risk,5720.5093150684925,Petrina Pollins,Female,56,59,Editor,Health,Affluent Customer,Yes,16,41 Vahlen Park,2230,New South Wales,Australia,12
1678,69,9,8841.869999999999,255,At Risk,6855.477287671232,Dale Hursey,Female,20,40,N/A,Financial Services,High Net Worth,Yes,13,9175 Ryan Street,2088,New South Wales,Australia,12
1679,137,4,5682.89,113,Hibernating,3518.7209315068494,Arabel Kayser,Female,92,42,Programmer II,Health,Mass Customer,Yes,13,2 Pankratz Place,2063,New South Wales,Australia,11
1680,113,3,5001.21,112,Hibernating,3247.3610136986304,Loise Austins,Female,5,19,Desktop Support Technician,Property,Mass Customer,Yes,4,018 Superior Plaza,2068,New South Wales,Australia,10
1681,19,5,5956.62,423,Potential Loyalists,3655.569534246576,Rupert Gilstoun,Male,78,38,N/A,Health,High Net Worth,Yes,6,9737 Vernon Junction,3152,Victoria,Australia,9
1682,83,6,10071.44,235,At Risk,6484.3517808219185,Gerladina Cuddon,Female,93,57,Structural Engineer,Manufacturing,Affluent Customer,Yes,6,290 Havey Crossing,3145,Victoria,Australia,12
1683,83,9,12412.95,255,At Risk,6631.576027397261,Brenn Bacon,Unknown,72,50,Budget/Accounting Analyst I,IT,Mass Customer,Yes,0,4709 Cardinal Hill,2028,New South Wales,Australia,12
1684,17,6,4309.7,432,Loyal Customers,3412.337808219178,Janie Stonehewer,Female,96,38,Environmental Tech,Manufacturing,Mass Customer,No,6,087 Fallview Plaza,4209,Queensland,Australia,5
1685,26,2,1818.98,411,Promising,1041.5529315068493,Marya Milington,Female,32,45,Budget/Accounting Analyst III,IT,Mass Customer,No,8,116 Sullivan Avenue,3941,Victoria,Australia,9
1686,79,10,10098.74,255,At Risk,7055.284109589041,Fremont Trundle,Male,95,37,Account Representative IV,Argiculture,Mass Customer,Yes,16,309 Oneill Way,2068,New South Wales,Australia,10
1687,11,4,4032.17,512,Promising,3535.0531506849316,Chance Maben,Male,16,26,N/A,Manufacturing,Affluent Customer,Yes,8,86 Morningstar Junction,2031,New South Wales,Australia,12
1688,39,7,8556.73,344,Loyal Customers,6587.509945205478,Charmaine Suller,Female,80,39,Systems Administrator II,N/A,Mass Customer,No,15,72 Mosinee Court,3146,Victoria,Australia,9
1689,137,5,7091.33,124,Hibernating,3399.952739726027,Teodor Larwell,Male,48,22,Quality Control Specialist,Financial Services,Mass Customer,Yes,4,16 Saint Paul Street,4670,Queensland,Australia,2
1690,17,9,8042.110000000001,454,Champions,6874.351561643836,Torey Kensall,Male,6,29,Food Chemist,Health,Affluent Customer,Yes,16,8 Northridge Drive,2072,New South Wales,Australia,10
1691,3,8,7630.41,544,Champions,7546.789068493151,Tomlin,Male,50,38,Account Coordinator,N/A,High Net Worth,Yes,7,091 Hoard Street,2229,New South Wales,Australia,12
1692,128,5,3763.01,122,Hibernating,1278.3924383561643,Harriette De Matteis,Female,85,50,Senior Quality Engineer,Health,Mass Customer,Yes,17,36445 Meadow Valley Road,3087,Victoria,Australia,9
